"time","device_id","Transversal","Longitudinal","Vertical","Hit"
2022-09-17 10:11:18.609,nrf-351358817716894,0.297,0.627,9.33,SAFE
2022-09-17 09:33:03.039,nrf-351358817716894,2.87,2.23,5.52,SAFE
2022-09-17 09:33:03.039,nrf-351358817716894,2.82,1.75,2.16,SAFE
2022-09-17 09:33:03.039,nrf-351358817716894,2.68,1.93,2.00,SAFE
2022-09-17 09:33:03.039,nrf-351358817716894,2.79,1.77,2.15,SAFE
2022-09-17 09:33:03.039,nrf-351358817716894,2.73,1.83,2.19,SAFE
2022-09-17 01:15:51.579,nrf-351358817716894,10.2,4.82,13.9,SAFE
2022-09-17 01:15:51.579,nrf-351358817716894,5.43,2.90,13.2,SAFE
2022-09-17 01:15:51.579,nrf-351358817716894,5.63,2.23,11.7,SAFE
2022-09-17 01:15:51.579,nrf-351358817716894,6.29,3.61,12.6,SAFE
2022-09-17 01:15:51.579,nrf-351358817716894,4.39,2.89,13.7,SAFE
2022-09-16 23:30:57.315,nrf-351358817716894,3.10,2.13,17.3,SAFE
2022-09-16 23:30:57.315,nrf-351358817716894,2.68,2.02,1.98,SAFE
2022-09-16 23:30:57.315,nrf-351358817716894,2.62,1.77,2.01,SAFE
2022-09-16 23:30:57.315,nrf-351358817716894,2.74,1.98,2.05,SAFE
2022-09-16 23:30:57.315,nrf-351358817716894,2.60,1.88,2.01,SAFE
2022-09-16 20:49:59.679,nrf-351358817716894,16.9,7.64,41.1,SAFE
2022-09-16 20:49:59.679,nrf-351358817716894,14.5,7.96,37.4,SAFE
2022-09-16 20:49:59.679,nrf-351358817716894,12.1,6.46,36.1,SAFE
2022-09-16 20:49:59.679,nrf-351358817716894,0.612,0.583,9.36,SAFE
2022-09-16 20:49:59.679,nrf-351358817716894,0.296,0.715,9.49,SAFE
2022-09-16 20:02:50.584,nrf-351358817716894,4.11,7.67,21.8,SAFE
2022-09-16 20:02:50.584,nrf-351358817716894,4.70,7.39,28.0,SAFE
2022-09-16 20:02:50.584,nrf-351358817716894,4.84,7.88,26.8,SAFE
2022-09-16 20:02:50.584,nrf-351358817716894,4.23,6.50,25.6,SAFE
2022-09-16 20:02:50.584,nrf-351358817716894,4.24,6.60,21.0,SAFE
2022-09-16 19:40:00.083,nrf-351358817716894,14.4,6.70,29.5,SAFE
2022-09-16 19:40:00.083,nrf-351358817716894,13.4,8.22,37.6,SAFE
2022-09-16 19:40:00.083,nrf-351358817716894,20.9,5.79,25.7,SAFE
2022-09-16 19:40:00.083,nrf-351358817716894,6.80,2.42,13.7,SAFE
2022-09-16 19:40:00.083,nrf-351358817716894,0.512,0.675,9.41,SAFE
2022-09-16 19:08:58.749,nrf-351358817716894,5.63,9.01,36.5,SAFE
2022-09-16 19:08:58.749,nrf-351358817716894,5.93,10.0,33.6,SAFE
2022-09-16 19:08:58.749,nrf-351358817716894,3.95,5.66,24.3,SAFE
2022-09-16 19:08:58.749,nrf-351358817716894,2.72,1.78,2.12,SAFE
2022-09-16 19:08:58.749,nrf-351358817716894,2.70,1.84,2.02,SAFE
2022-09-16 18:32:45.682,nrf-351358817716894,18.0,9.35,54.7,SAFE
2022-09-16 18:32:45.682,nrf-351358817716894,18.2,7.55,31.5,SAFE
2022-09-16 18:32:45.682,nrf-351358817716894,12.2,5.83,32.6,SAFE
2022-09-16 18:32:45.682,nrf-351358817716894,0.511,0.652,9.37,SAFE
2022-09-16 18:32:45.682,nrf-351358817716894,0.386,0.645,9.51,SAFE
2022-09-16 18:05:39.991,nrf-351358817716894,3.71,6.15,13.1,SAFE
2022-09-16 18:05:39.991,nrf-351358817716894,3.48,5.52,14.4,SAFE
